fecha,categoria,zona,ticket_promedio,edad_cliente,ingreso_anual
2025-06-04,Hogar,Centro,170.6714313616445,47,37237.987988177614
2025-06-04,Alimentos,Centro,50.0,49,46017.27126832265
2025-06-04,Hogar,Sur,127.3488827974237,21,20596.220290683043
2025-06-05,Hogar,Centro,115.79135771529533,22,27102.8830478112
2025-06-05,Hogar,Centro,167.41732035396714,67,56119.32415778418
2025-06-05,Electrónica,Norte,235.80454553050566,41,35893.00464555266
2025-06-05,Hogar,Norte,338.58089572889077,53,60696.870510568566
2025-06-05,Electrónica,Sur,394.3026565975538,64,73329.24182680901
2025-06-06,Hogar,Centro,219.43189736244906,44,43345.01081268993
2025-06-06,Bebidas,Norte,357.5947246162459,60,51093.18958222471
2025-06-06,Alimentos,Norte,201.67062788619603,23,36171.10214895699
2025-06-06,Hogar,Sur,221.14462569513466,53,50422.134878077595
2025-06-06,Hogar,Norte,208.66513352011202,69,51394.03220273751
2025-06-06,Electrónica,Sur,50.0,43,28623.721357768147
2025-06-07,Electrónica,Norte,146.78051115731492,27,15000.0
2025-06-07,Hogar,Sur,151.57595020784888,68,45319.23167576772
2025-06-07,Bebidas,Sur,50.0,47,25987.09827760484
2025-06-08,Alimentos,Norte,132.5836218428833,29,28218.22975801228
2025-06-09,Hogar,Sur,121.28398779815012,46,40714.797205812494
2025-06-10,Hogar,Sur,221.90978288524542,59,37564.4460232197
2025-06-10,Bebidas,Centro,285.1277121217907,64,63960.61259563421
2025-06-10,Alimentos,Centro,220.75114639112812,33,27290.87908667749
2025-06-10,Hogar,Norte,50.0,29,27721.51152452673
2025-06-11,Alimentos,Sur,277.07480437920805,20,15000.0
2025-06-11,Hogar,Norte,169.80573503132558,61,49342.55356697267
2025-06-11,Electrónica,Norte,158.41614486008316,18,15000.0
2025-06-11,Hogar,Norte,156.19320171431625,63,45355.6094208768
2025-06-11,Bebidas,Norte,275.92570720009775,44,47049.005258975936
2025-06-11,Bebidas,Sur,205.0240768201282,22,15000.0
2025-06-12,Electrónica,Norte,212.9889116112057,42,40173.01435021044
2025-06-13,Electrónica,Sur,348.48285014379377,66,55516.01819496569
2025-06-13,Alimentos,Sur,94.34377479536052,23,15000.0
2025-06-13,Bebidas,Norte,76.3592540994432,57,46319.92962806479
2025-06-13,Bebidas,Norte,171.28791263867555,54,36440.079789884665
2025-06-13,Bebidas,Norte,57.548026860343825,26,15000.0
2025-06-14,Alimentos,Sur,348.95201262462894,39,39040.37365711557
2025-06-14,Hogar,Norte,50.0,21,25778.630626077793
2025-06-14,Bebidas,Centro,50.0,54,34511.75805884809
2025-06-14,Hogar,Sur,150.6575778027504,34,31630.76349756967
2025-06-15,Electrónica,Sur,253.92587861670813,47,33165.53696804454
2025-06-15,Hogar,Centro,304.65977104462,57,53930.46057142236
2025-06-15,Hogar,Norte,244.83270288861374,67,47150.94696433026
2025-06-16,Hogar,Sur,131.25019080150267,60,37412.827739301065
2025-06-16,Electrónica,Sur,115.63523803904924,19,21522.6030353811
2025-06-16,Electrónica,Norte,84.90804961298886,64,39636.96123703495
2025-06-16,Bebidas,Centro,268.35761709494096,54,42563.85322937102
2025-06-16,Electrónica,Norte,200.41414732750033,59,47118.450719804954
2025-06-16,Alimentos,Sur,50.0,35,24859.59801530894
2025-06-16,Hogar,Norte,140.34570678124857,41,32361.705671663676
2025-06-17,Bebidas,Centro,272.98936448898553,51,49717.77970230045
2025-06-17,Electrónica,Norte,168.51700958308066,57,39553.17750260353
2025-06-17,Hogar,Norte,82.32640622495906,18,20558.239234776207
2025-06-17,Hogar,Sur,69.04879289295135,33,26999.300092704416
2025-06-20,Hogar,Sur,377.66371012057266,64,69125.73956189811
2025-06-20,Bebidas,Norte,192.32321394590028,53,47974.434764557394
2025-06-20,Alimentos,Sur,132.61437358385845,50,40443.321864626145
2025-06-20,Electrónica,Norte,70.44751628610317,18,19171.932242433242
2025-06-21,Bebidas,Norte,127.03013768743861,50,41502.49605288719
2025-06-21,Bebidas,Norte,50.0,27,31826.521702898404
2025-06-21,Hogar,Sur,298.04259410511895,63,61789.08055439008
2025-06-21,Hogar,Centro,77.80535970403537,51,43236.910340863324
2025-06-22,Alimentos,Centro,151.05868265582728,22,15000.0
2025-06-22,Hogar,Norte,219.74377894242454,55,46302.52363313169
2025-06-23,Hogar,Centro,119.21204041179318,35,20078.79403477327
2025-06-23,Bebidas,Centro,135.53824094793677,38,33600.59017970795
2025-06-23,Hogar,Norte,275.19967153011567,54,52606.47382756711
2025-06-26,Bebidas,Norte,212.17802859440695,48,47531.75450641973
2025-06-26,Bebidas,Sur,212.70973880620423,53,50335.31343617496
2025-06-26,Alimentos,Norte,225.0909027389732,61,37700.674415212925
2025-06-27,Bebidas,Centro,50.0,26,30854.833540040065
2025-06-27,Alimentos,Centro,177.8262136110667,21,32268.03375260104
2025-06-27,Bebidas,Centro,111.8184081511553,43,33402.83300286538
2025-06-28,Hogar,Sur,253.50742389824867,59,42823.447595267535
2025-06-29,Bebidas,Centro,292.3341837128395,53,44073.17013384274
2025-06-29,Alimentos,Norte,150.9947728474854,55,36739.85554612295
2025-06-29,Hogar,Norte,127.02921271293377,33,23483.567512711343
2025-06-29,Electrónica,Centro,50.0,19,15000.0
2025-06-29,Alimentos,Centro,201.64317437590142,26,23367.30909010326
2025-06-29,Hogar,Sur,311.25775234535047,69,50604.27764703227
2025-06-30,Alimentos,Sur,242.40434078301558,52,39720.91262739375
2025-06-30,Electrónica,Centro,50.0,44,27697.638004818786
2025-06-30,Bebidas,Centro,204.74076869011583,31,33133.73639251791
2025-07-01,Alimentos,Centro,65.45287870007462,35,31563.5244268204
2025-07-01,Alimentos,Sur,342.60994488468623,66,56672.39267741628
2025-07-02,Hogar,Norte,114.33603041922444,54,40066.785414253914
2025-07-02,Hogar,Norte,234.8423713279078,64,59025.44386116313
2025-07-03,Hogar,Sur,122.93468140834155,47,37368.94493490343
2025-07-03,Hogar,Norte,201.6710773958983,62,51839.589289252515
2025-07-04,Hogar,Norte,257.460227768413,61,45865.64370166907
2025-07-04,Hogar,Centro,339.24882325501426,48,33988.0126996244
2025-07-04,Electrónica,Norte,282.49205649440313,44,35271.67452371886
2025-07-04,Bebidas,Norte,185.66805185683955,40,38285.67656621438
2025-07-04,Alimentos,Sur,271.19463182797097,55,47379.67707244844
2025-07-05,Alimentos,Centro,55.24298612807931,45,42113.945750189574
2025-07-05,Hogar,Norte,226.51433903321018,39,30401.470919269035
2025-07-05,Electrónica,Norte,84.94844954585243,23,21349.247594196448
2025-07-06,Electrónica,Norte,132.87525830592213,60,43745.11570344534
2025-07-06,Bebidas,Sur,135.44189618915033,19,19549.4181392135
2025-07-07,Hogar,Sur,195.40101035942018,61,51557.397822200764
2025-07-07,Alimentos,Centro,50.0,21,15000.0
2025-07-07,Electrónica,Centro,161.57403799320807,34,38726.29028330653
2025-07-08,Alimentos,Sur,218.77849155903883,57,52479.81267714145
2025-07-09,Alimentos,Centro,155.34109077672701,37,29375.887416242513
2025-07-09,Bebidas,Norte,340.07125954332844,59,48752.05576978701
2025-07-09,Hogar,Norte,278.6538600875857,52,29049.792383494292
2025-07-09,Electrónica,Norte,50.0,33,30765.029126048066
2025-07-10,Bebidas,Centro,227.62094164450633,41,42304.257964744604
2025-07-10,Bebidas,Sur,57.95166591853098,46,27977.704594253722
2025-07-11,Alimentos,Sur,321.0995282595809,49,48449.849244879806
2025-07-11,Bebidas,Centro,195.70015707344496,31,26894.108847674193
2025-07-11,Bebidas,Sur,488.90544132304694,67,71848.64884040004
2025-07-11,Hogar,Sur,236.09009931552606,60,43385.40286243105
2025-07-12,Hogar,Norte,153.89077954756448,24,26845.84045490594
2025-07-12,Electrónica,Norte,62.465717935724,63,39844.44955959783
2025-07-12,Hogar,Sur,335.68081926804496,48,44441.31241238953
2025-07-13,Electrónica,Norte,279.522366452263,57,37811.45600751115
2025-07-13,Hogar,Sur,373.35219168723046,65,56915.46606769689
2025-07-14,Hogar,Sur,231.15995822687984,69,46463.992438895984
2025-07-14,Hogar,Sur,50.0,22,16273.54105413773
2025-07-15,Hogar,Sur,183.52856653668863,58,56797.68581730616
2025-07-15,Electrónica,Centro,239.50275169510687,65,47197.897814535354
2025-07-16,Bebidas,Centro,227.54040503813022,32,35345.60458804762
2025-07-16,Hogar,Sur,130.2210382000784,61,49363.322175396774
2025-07-16,Electrónica,Centro,153.50922240669706,45,29565.892341116603
2025-07-17,Electrónica,Norte,50.0,54,26288.652732939372
2025-07-17,Hogar,Sur,236.45759051585964,63,38668.41187086005
2025-07-17,Alimentos,Sur,346.5782599924761,67,54337.32950214102
2025-07-18,Bebidas,Sur,361.61609115148593,53,52728.56933567966
2025-07-19,Electrónica,Centro,67.98066292317442,18,16132.073605527623
2025-07-19,Electrónica,Sur,207.27950684117704,48,53586.034037688936
2025-07-19,Alimentos,Centro,75.9814284317552,32,26482.462788669927
2025-07-19,Bebidas,Centro,219.26097837296246,61,51410.11157997127
2025-07-20,Bebidas,Norte,176.23894076787292,62,50136.42857171912
2025-07-20,Electrónica,Norte,143.571525250764,39,41661.74120070481
2025-07-20,Electrónica,Sur,62.583337585204895,29,22928.717726730014
2025-07-21,Hogar,Norte,328.0903327053018,53,54734.87745836147
2025-07-21,Alimentos,Sur,94.8269933328452,24,19574.51707431561
2025-07-21,Electrónica,Sur,468.2644315451777,62,58880.953308410695
2025-07-21,Alimentos,Norte,340.12952419621774,35,33126.13536996073
2025-07-22,Alimentos,Sur,158.53151893943965,49,48771.04878128348
2025-07-22,Hogar,Centro,128.75877911133142,21,20741.406731908846
2025-07-22,Bebidas,Centro,167.8985488428305,18,15000.0
2025-07-22,Alimentos,Centro,91.8665192390297,36,23999.340210392325
2025-07-23,Electrónica,Sur,50.0,24,15000.0
2025-07-24,Bebidas,Norte,52.717420044423264,30,17572.650153787083
2025-07-24,Alimentos,Centro,153.8870569863086,45,50437.756970387294
2025-07-24,Alimentos,Norte,87.39771602321727,22,24384.757354361172
2025-07-24,Electrónica,Centro,293.4978859782385,68,49407.43499736272
2025-07-25,Hogar,Norte,211.34748291880553,59,42504.035598173796
2025-07-25,Alimentos,Centro,133.4825841130306,24,30782.697560259392
2025-07-25,Bebidas,Centro,94.00406737027764,19,23682.805195694295
2025-07-26,Electrónica,Sur,263.46967959044,56,42368.7817961388
2025-07-26,Hogar,Sur,50.0,18,15000.0
2025-07-27,Alimentos,Centro,50.0,38,15000.0
2025-07-27,Bebidas,Sur,167.41782097733062,49,45412.41295975683
2025-07-27,Hogar,Sur,404.8092388540664,56,37968.735646467954
2025-07-27,Bebidas,Sur,259.7335392806627,64,50319.10731312528
2025-07-27,Electrónica,Centro,242.41754398609447,33,42585.78771179825
2025-07-27,Electrónica,Norte,92.96041933725812,63,39487.81690863768
2025-07-28,Electrónica,Centro,179.36438780980393,59,60276.80098931695
2025-07-28,Hogar,Sur,50.0,22,15000.0
2025-07-28,Bebidas,Norte,50.0,33,22911.80992019379
2025-07-29,Bebidas,Sur,138.17724758349166,30,30363.812132187362
2025-07-29,Alimentos,Centro,77.7630227390499,32,18102.486134573322
2025-07-29,Alimentos,Norte,50.0,24,15000.0
2025-07-30,Bebidas,Sur,113.02437563180602,38,25076.038462751996
2025-07-31,Bebidas,Centro,83.46726588006524,45,27665.903664615606
2025-08-01,Hogar,Centro,380.8882411570428,68,51210.441738520974
2025-08-01,Alimentos,Centro,50.0,40,29354.22329137841
2025-08-01,Alimentos,Centro,50.0,30,15000.0
2025-08-02,Alimentos,Sur,93.9527769693279,39,23947.942598911584
2025-08-02,Bebidas,Centro,222.49513404676514,48,43036.68510266108
2025-08-03,Electrónica,Norte,220.37730093855978,56,38096.34314261426
2025-08-03,Hogar,Norte,286.6541653688451,63,46337.074844812334
2025-08-03,Electrónica,Sur,74.88300301705624,37,28786.853653850638
2025-08-03,Hogar,Norte,307.24830094268174,46,48791.912092820734
2025-08-03,Electrónica,Centro,106.44832305627239,24,15279.355906239469
2025-08-03,Electrónica,Norte,50.0,33,23761.447790630045
2025-08-03,Bebidas,Sur,276.87302337971556,54,42607.858808141376
2025-08-03,Electrónica,Sur,50.0,19,15000.0
2025-08-04,Alimentos,Sur,220.27361030339534,33,29704.26120205772
2025-08-04,Bebidas,Norte,260.33298802473655,37,37694.89926737345
2025-08-04,Electrónica,Centro,50.0,37,32617.496770546095
2025-08-04,Alimentos,Norte,328.4075144951255,69,57734.22409265029
2025-08-05,Electrónica,Centro,324.6944525105492,37,33824.43249551078
2025-08-05,Hogar,Norte,156.7822955323994,64,42564.80780107716
2025-08-06,Electrónica,Sur,271.07581261154337,69,50628.41195170168
2025-08-06,Hogar,Sur,219.46392659354166,62,57868.187736974396
2025-08-06,Electrónica,Centro,262.5503435763543,18,15000.0
2025-08-06,Electrónica,Centro,167.26329238154034,31,29787.711317647303
2025-08-07,Alimentos,Norte,308.53656016407325,62,48724.66645184641
2025-08-07,Alimentos,Norte,50.0,28,34273.942997528
2025-08-07,Bebidas,Sur,85.66144256785915,54,34753.31751588583
2025-08-07,Bebidas,Centro,68.31513198322534,49,34019.201241299634
2025-08-07,Bebidas,Sur,268.8469524296767,39,24489.046185564555
2025-08-07,Electrónica,Norte,161.00882645418687,18,16142.808802206277
2025-08-08,Bebidas,Norte,137.77504178458327,22,15000.0
2025-08-08,Hogar,Norte,354.2959778584376,64,64499.556336299305
2025-08-08,Electrónica,Sur,204.0851832816836,53,37743.39144524401
2025-08-08,Alimentos,Centro,96.68354027363972,43,26143.55542929627
2025-08-08,Hogar,Centro,168.0427468688301,55,42719.62381421969
2025-08-10,Alimentos,Norte,50.0,24,17118.994545704045
2025-08-10,Electrónica,Norte,50.0,27,15000.0
2025-08-10,Electrónica,Sur,126.16374067395218,31,22207.43112650848
2025-08-10,Electrónica,Centro,134.0387594938341,31,34916.46070383206
2025-08-10,Hogar,Norte,50.0,47,33813.16648786108
2025-08-11,Bebidas,Norte,173.64538864223184,64,51472.73639444167
2025-08-12,Alimentos,Sur,258.20719436011586,48,42416.77136890737
2025-08-12,Electrónica,Norte,246.72227408800285,54,50551.57960050633
2025-08-12,Alimentos,Sur,249.31798652958628,60,53927.8115964607
2025-08-13,Hogar,Sur,98.45003463526434,29,23188.584046689364
2025-08-13,Alimentos,Centro,50.0,41,24978.286572751604
2025-08-13,Hogar,Norte,89.6058249410001,61,46884.441649524386
2025-08-14,Hogar,Sur,100.37306642103547,32,28835.653847974078
2025-08-14,Electrónica,Norte,140.72278046452624,42,46022.817844042904
2025-08-16,Bebidas,Norte,284.61175676374506,69,67580.69068409991
2025-08-16,Hogar,Sur,73.65260531418534,28,15000.0
2025-08-17,Electrónica,Sur,282.1905735322003,46,48433.08231988398
2025-08-17,Bebidas,Centro,177.36515738663834,46,43558.193133954424
2025-08-17,Bebidas,Centro,165.82968437356507,52,32822.856063321975
2025-08-17,Hogar,Norte,50.0,32,29459.358512956187
2025-08-18,Bebidas,Sur,265.61823363128286,69,58335.69941361588
2025-08-18,Hogar,Norte,133.58729756274676,55,47012.47237300297
2025-08-19,Alimentos,Centro,89.69548530258862,59,47374.3895489907
2025-08-19,Alimentos,Sur,105.65355992446524,53,44894.54604900012
2025-08-19,Alimentos,Norte,218.42427629216587,64,57766.19488579048
2025-08-19,Hogar,Centro,217.74861456867646,63,60875.04499310933
2025-08-20,Bebidas,Centro,216.41993342802562,59,48434.18994489972
2025-08-20,Hogar,Norte,245.1411554230533,42,25489.987453466343
2025-08-20,Alimentos,Norte,259.728191926815,50,40822.50575061353
2025-08-20,Alimentos,Centro,286.0289626760021,52,50121.27615726376
2025-08-21,Alimentos,Norte,50.0,37,18924.502368721878
2025-08-21,Alimentos,Sur,190.77656306431868,55,40754.36256212705
2025-08-21,Bebidas,Centro,202.93903747843459,68,59148.38605827695
2025-08-22,Bebidas,Sur,93.00109277866986,55,42358.28739794398
2025-08-22,Alimentos,Centro,198.5176890962165,44,41422.12880413505
2025-08-24,Hogar,Centro,218.78360881380044,40,23877.743467332322
2025-08-24,Bebidas,Norte,323.00293225340386,54,47724.98230121482
2025-08-25,Bebidas,Sur,230.02045102076227,61,49303.338983321395
2025-08-25,Hogar,Sur,126.33365899766414,51,35256.885916462095
2025-08-25,Alimentos,Norte,288.9300341044541,66,45234.32200275545
2025-08-25,Bebidas,Norte,50.0,40,36747.43487528903
2025-08-26,Electrónica,Centro,153.0160515122494,40,44386.61266644921
2025-08-26,Bebidas,Centro,66.57819687178531,25,26040.35559302979
2025-08-26,Electrónica,Norte,197.5341654459983,50,40038.25744982641
2025-08-27,Hogar,Centro,258.790642380716,62,57044.74438845575
2025-08-27,Electrónica,Sur,50.0,40,31845.45631088833
2025-08-27,Alimentos,Norte,165.97076588304415,57,44063.73622751355
2025-08-28,Hogar,Norte,63.11558362337996,18,15000.0
2025-08-28,Electrónica,Sur,146.77195553288985,44,33483.314742228664
2025-08-28,Hogar,Sur,73.85249785709998,45,32081.300219423738
2025-08-28,Alimentos,Norte,180.1457059581226,54,31029.328192757865
2025-08-28,Electrónica,Norte,226.88052607730162,49,55611.51185883489
2025-08-28,Hogar,Norte,220.12226966832196,45,59963.02285287678
2025-08-28,Hogar,Centro,275.255635171126,48,35251.07719932538
2025-08-29,Electrónica,Sur,88.51672838816307,35,30299.511011440423
2025-08-29,Bebidas,Norte,243.10691831542667,64,57286.15722063476
2025-08-29,Alimentos,Centro,50.0,45,33144.05068028521
2025-08-29,Bebidas,Sur,86.25453896276333,32,28417.480239950844
2025-08-29,Hogar,Sur,50.0,18,22260.574787354006
2025-08-30,Alimentos,Norte,111.48096957613524,24,24360.259479371172
2025-08-30,Hogar,Sur,50.0,22,19072.455131626037
2025-08-30,Alimentos,Centro,133.15093863884738,38,33069.688841879564
2025-08-30,Hogar,Centro,196.6399214620757,67,49171.235651494164
2025-08-31,Electrónica,Norte,340.6062604359107,57,47414.020796005105
2025-08-31,Hogar,Norte,201.25118098502807,28,27330.990558890342
2025-08-31,Bebidas,Sur,50.0,39,34943.8764905502
2025-08-31,Electrónica,Sur,257.30993457527717,40,38540.7574877726
2025-08-31,Bebidas,Centro,295.50203090179605,67,48580.230095623076
2025-08-31,Alimentos,Norte,50.0,20,15000.0
2025-09-01,Hogar,Sur,50.0,41,20722.28436318459
2025-09-01,Hogar,Sur,58.1339801729269,35,36397.38403344601
2025-09-01,Hogar,Norte,50.0,42,30673.723523124565
2025-09-03,Hogar,Norte,257.2287328399911,62,44704.099796577226
2025-09-03,Alimentos,Centro,96.09922330807697,61,51016.61487074913
2025-09-03,Hogar,Norte,189.20869393964207,42,36998.16140046431
2025-09-03,Hogar,Sur,120.85444569391326,46,42193.54141274819
2025-09-04,Alimentos,Sur,283.0222926822565,49,43090.97626857126
2025-09-05,Hogar,Sur,89.61195618818488,26,19301.013607476507
2025-09-05,Bebidas,Sur,107.71845403555152,20,15000.0
2025-09-05,Alimentos,Norte,135.8130603955723,37,24524.233890612326
2025-09-05,Bebidas,Norte,401.34255410592834,59,58847.04608673244
2025-09-05,Electrónica,Centro,50.0,32,17976.81988060961
2025-09-05,Hogar,Sur,304.8166210424347,64,56055.22111639288
2025-09-06,Bebidas,Sur,291.588379096866,68,49624.007826389054
2025-09-06,Bebidas,Norte,281.3675372687002,57,41974.434107342415
2025-09-06,Electrónica,Sur,50.0,18,15000.0
2025-09-06,Hogar,Norte,76.11493643968308,28,31918.266032355703
2025-09-07,Electrónica,Norte,233.53770285613732,45,33742.493096946564
2025-09-07,Hogar,Norte,200.05348976458066,57,60861.38663840521
2025-09-07,Bebidas,Centro,272.1710847939283,32,49918.99052791583
2025-09-08,Alimentos,Sur,316.5357090612327,68,45466.841230083606
2025-09-08,Bebidas,Norte,53.596877038015684,19,15000.0
2025-09-09,Bebidas,Centro,192.3339921904107,64,47121.62621717907
2025-09-10,Electrónica,Centro,127.3263331766524,33,22805.83385330667
2025-09-11,Electrónica,Norte,229.89433231752855,65,50656.34887465068
2025-09-11,Electrónica,Sur,275.83688240166134,46,47621.72705626904
2025-09-11,Alimentos,Sur,229.92726133418677,48,32158.320246662828
2025-09-12,Hogar,Centro,71.60959673761053,24,24685.17367761068
2025-09-13,Electrónica,Centro,141.73897055891996,67,48286.73269212974
2025-09-13,Electrónica,Sur,50.0,22,15000.0
2025-09-14,Alimentos,Centro,273.50668756679886,65,44679.17730954886
2025-09-15,Hogar,Centro,285.75021875607933,63,46199.69533365415
2025-09-15,Bebidas,Centro,162.10924341698714,53,43485.496292213014
2025-09-15,Bebidas,Centro,50.0,19,15000.0
2025-09-16,Bebidas,Sur,113.19972530077388,49,34171.1208395556
2025-09-16,Alimentos,Norte,112.06248389394096,50,43672.22810506386
2025-09-16,Electrónica,Centro,50.0,20,15307.924166914838
2025-09-16,Electrónica,Norte,202.73812169412116,31,27993.262857522728
2025-09-17,Bebidas,Centro,183.4844581910061,67,67418.49849527948
2025-09-17,Electrónica,Sur,173.34526148009772,69,54489.81441336918
2025-09-17,Bebidas,Centro,195.20158880544994,59,44623.014129750074
2025-09-17,Electrónica,Sur,157.8205741024498,19,15067.79862549411
2025-09-18,Electrónica,Centro,125.47301966185583,19,15000.0
2025-09-18,Bebidas,Centro,283.02095747041153,59,41248.039409282195
2025-09-19,Alimentos,Norte,112.64585491455196,32,37161.33093730989
2025-09-19,Bebidas,Sur,199.60347756556433,45,39369.99703431747
2025-09-19,Alimentos,Sur,256.1180421160649,37,35825.502936088415
2025-09-20,Alimentos,Sur,237.9365998176512,37,38404.240845294844
2025-09-20,Bebidas,Centro,279.98919018458463,68,57342.15633607157
2025-09-20,Alimentos,Sur,285.33694576242704,61,58789.994894041854
2025-09-20,Hogar,Centro,241.35049750119467,60,56676.16576247555
2025-09-22,Electrónica,Centro,191.70350658921637,29,17916.50642540851
2025-09-22,Electrónica,Sur,50.0,36,24428.939406572277
2025-09-22,Electrónica,Norte,494.633398863279,64,53739.76709334018
2025-09-22,Bebidas,Sur,50.0,29,15000.0
2025-09-22,Alimentos,Sur,192.81944808552208,38,34626.361042824006
2025-09-23,Alimentos,Centro,173.8081468934243,21,16755.49428811116
2025-09-23,Bebidas,Centro,410.1679567071989,62,68938.98520535936
2025-09-23,Hogar,Norte,155.61890482852792,43,39140.9454820384
2025-09-24,Alimentos,Centro,191.1181632664597,62,42065.37869568824
2025-09-24,Hogar,Sur,144.52883642689193,50,38367.04645885743
2025-09-24,Alimentos,Norte,198.62746000403655,69,61553.422451968894
2025-09-24,Hogar,Norte,137.75328534304197,42,34578.54822976014
2025-09-25,Bebidas,Centro,296.6311015134388,36,38758.890473181906
2025-09-25,Electrónica,Sur,104.37890417088022,45,32376.449856406354
2025-09-25,Bebidas,Norte,269.26285294187085,55,54226.014408080344
2025-09-25,Hogar,Centro,319.63038597268536,63,71597.74923512177
2025-09-25,Hogar,Sur,186.84004211498512,22,29576.05047951042
2025-09-26,Bebidas,Centro,51.10321575505158,32,20922.105406349827
2025-09-27,Alimentos,Norte,162.70224678680805,39,27671.243331605445
2025-09-28,Hogar,Centro,242.22803981549265,46,46186.534552393256
2025-09-28,Electrónica,Sur,167.18055138642902,58,31404.140814739316
2025-09-28,Hogar,Centro,200.66949954221627,64,46364.822351284674
2025-09-29,Electrónica,Centro,129.05729090317436,34,27252.944205215914
2025-09-29,Hogar,Norte,261.1028060069688,57,42359.149038516196
2025-09-29,Alimentos,Norte,50.0,28,19447.37855575613
2025-09-29,Hogar,Norte,50.0,61,48995.24338877157
2025-09-30,Electrónica,Norte,369.80958562771923,65,62851.06883501309
2025-09-30,Hogar,Norte,66.88375675499677,56,48992.111393522755
2025-09-30,Bebidas,Norte,298.8953980642256,39,43366.4781263893
2025-10-01,Bebidas,Norte,174.90862390105872,42,35413.27844741632
2025-10-02,Electrónica,Norte,216.0823207490604,33,38295.112254345215
2025-10-03,Bebidas,Sur,72.21703560939568,41,24957.404138882324
2025-10-03,Hogar,Norte,50.0,62,52438.71246770934
2025-10-03,Electrónica,Sur,50.0,26,20363.0213888186
2025-10-04,Bebidas,Norte,383.9057833770997,62,72133.15183177018
2025-10-04,Bebidas,Centro,160.22728158610187,62,41795.53413941091
2025-10-04,Alimentos,Centro,50.0,52,37105.35106242869
2025-10-05,Hogar,Sur,147.69651347778117,44,33550.5948167429
2025-10-05,Hogar,Norte,50.0,18,16835.030714713765
2025-10-05,Electrónica,Sur,50.0,28,25258.213259651584
2025-10-06,Hogar,Norte,87.63765330339052,41,33488.99108510884
2025-10-06,Hogar,Centro,50.0,46,35890.0488167696
2025-10-07,Bebidas,Norte,199.01062257875515,28,20693.222667238577
2025-10-08,Electrónica,Norte,125.93216873708394,58,57893.29180165964
2025-10-08,Electrónica,Norte,303.48159609568864,54,56429.66833882202
2025-10-08,Alimentos,Norte,307.2306535212043,60,44500.45695890796
2025-10-08,Hogar,Norte,185.51072086450344,30,16607.42385903277
2025-10-09,Electrónica,Sur,195.89319336321492,39,31756.244063359136
2025-10-09,Electrónica,Norte,50.0,33,35171.79041803251
2025-10-09,Alimentos,Centro,188.98981827793807,31,23584.753059255636
2025-10-09,Bebidas,Norte,357.05689717241347,58,50214.09817965674
2025-10-09,Electrónica,Centro,50.0,39,35810.51742590707
2025-10-10,Electrónica,Sur,207.43439554634523,65,51458.048682433495
2025-10-10,Hogar,Centro,168.08893646041105,60,59476.19074987671
2025-10-10,Electrónica,Centro,50.0,58,40613.81328911986
2025-10-11,Alimentos,Sur,73.44647362143512,43,37997.69541319368
2025-10-11,Hogar,Sur,187.1060741020999,53,44526.00856240645
2025-10-11,Electrónica,Centro,157.18281033166977,58,45032.92384728473
2025-10-11,Bebidas,Sur,144.38804380486258,39,18671.773403824478
2025-10-11,Alimentos,Norte,146.48933764635132,36,25013.61299551809
2025-10-11,Alimentos,Centro,144.12528061945233,63,49902.81754956746
2025-10-11,Alimentos,Sur,168.7068130616463,53,40919.574043442924
2025-10-12,Hogar,Centro,210.94518321650398,30,31638.186217704086
2025-10-12,Bebidas,Sur,50.0,31,29590.35565406292
2025-10-13,Bebidas,Sur,50.0,50,33628.68718303135
2025-10-13,Alimentos,Sur,86.43002878076247,33,22297.110337250277
2025-10-13,Electrónica,Sur,173.10319725128826,25,15000.0
2025-10-13,Electrónica,Sur,235.3844528781132,58,47749.05850794134
2025-10-14,Bebidas,Norte,84.84608406103334,24,26380.307511773404
2025-10-14,Electrónica,Sur,134.5008211661363,41,43172.502130769964
2025-10-14,Alimentos,Centro,87.07952619219583,29,26087.466114370145
2025-10-14,Hogar,Centro,50.0,35,20079.563808706174
2025-10-14,Alimentos,Sur,238.3183267501355,42,37741.318867326125
2025-10-14,Alimentos,Sur,245.09110535381961,51,36520.29335893318
2025-10-16,Alimentos,Sur,50.0,42,36551.239446326064
2025-10-17,Electrónica,Centro,50.0,31,16463.007380036015
2025-10-17,Hogar,Norte,372.3865344962843,67,58218.70632225643
2025-10-17,Alimentos,Centro,65.36826075439592,25,32898.96141010176
2025-10-17,Alimentos,Norte,196.64053416993568,63,50119.92786894068
2025-10-18,Hogar,Sur,157.8713415240713,46,38918.17479098703
2025-10-18,Electrónica,Sur,259.5644775443201,69,52735.70842757329
2025-10-20,Hogar,Sur,216.19026508692775,62,51545.367712955675
2025-10-20,Bebidas,Sur,109.46078065750825,59,34730.89903306085
2025-10-21,Electrónica,Sur,50.0,23,31801.909852933702
2025-10-21,Electrónica,Sur,50.0,39,20846.582253386012
2025-10-22,Electrónica,Norte,99.02937939277498,19,15000.0
2025-10-23,Hogar,Sur,185.9711589802431,24,24165.568429766423
2025-10-23,Electrónica,Norte,102.26111353657325,54,31416.111265275715
2025-10-23,Hogar,Norte,120.03864502408939,31,28188.63387219903
2025-10-23,Alimentos,Sur,169.53836614803214,63,42632.9048198036
2025-10-23,Hogar,Sur,244.82157177463108,41,30123.691682855933
